"Date","Return","Prob_HighVol"
2000-03-14,-0.226250020705265,0.345689110289259
2000-03-15,-0.599522188626622,0.337664855778232
2000-03-16,0.382219454703225,0.328714900708815
2000-03-17,0.897650600325406,0.32125155436202
2000-03-20,1.15874146181891,0.312752951827426
2000-03-20,0.342252632128037,0.300147952500451
2000-03-21,0.845951643381149,0.289554891906952
2000-03-22,-0.845951643381149,0.277518322723491
2000-03-23,0.083071590753292,0.263392558678504
2000-03-27,-0.728468758735268,0.249715221429657
2000-03-28,0.0712298966428548,0.234196236242746
2000-03-29,-0.133208889625358,0.21882265548571
2000-03-30,-0.990656222941055,0.202881934926726
2000-03-31,-1.92186107434846,0.185273176799304
2000-04-03,1.82475694591098,0.172797880748666
2000-04-04,-0.445993109098097,0.160917799429792
2000-04-05,-0.675917631283873,0.147680840374045
2000-04-06,0.0538675755599627,0.132861857715157
2000-04-07,0.78560142677091,0.118072281409205
2000-04-10,0.607825371063164,0.104779317215269
2000-04-11,-0.891067102516985,0.0932328937296144
2000-04-12,-0.768785886703327,0.0800168747263124
2000-04-13,-1.56843368719279,0.0652389307237671
2000-04-14,0.392812388010633,0.0486233144264351
2000-04-17,-5.54982410161902,0.033250182330139
2000-04-18,2.23045580627055,0.032155961546623
2000-04-19,1.93771676235848,0.0312169527253839
2000-04-27,-0.353493517637737,0.0304115043041402
2000-04-28,0.305363373553469,0.029521468854366
2000-05-01,-0.443889201297765,0.028695771490167
2000-05-02,0.933734694674904,0.0278801020120534
2000-05-03,-0.756586729836783,0.0273100998143916
2000-05-04,-1.74318116461567,0.0267579588335643
2000-05-05,1.73352506437876,0.0259622814277816
2000-05-08,-0.0321884966153263,0.0251210729667117
2000-05-09,-0.64919089673463,0.024516472960813
2000-05-10,-1.39329100508618,0.0240104943915648
2000-05-11,-1.55637439156013,0.0233230392516032
2000-05-12,1.27340050707883,0.022389681680707
2000-05-15,0.535667277209129,0.0216091719797653
2000-05-16,1.24099285636223,0.0211808651413613
2000-05-17,-0.467226753396233,0.0208060536289867
2000-05-18,-0.977184654491126,0.0206067044541402
2000-05-19,-0.190657674042605,0.0203671654132319
2000-05-22,-1.21827732280178,0.0203806568359262
2000-05-23,0.634158994638234,0.0202117233630364
2000-05-24,-0.394631580027571,0.0203636968812278
2000-05-25,0.285357467407188,0.0207106400373266
2000-05-26,-0.578194816854882,0.0214923737162502
2000-05-29,1.13988265622336,0.022442125050614
2000-05-30,0.509391952239646,0.0231620019853925
2000-05-31,0.991589501868972,0.024464407531213
2000-06-01,0.226941254799939,0.0255931551145881
2000-06-02,1.6985719800779,0.0275832513126191
2000-06-05,0.251209141938524,0.0272704051199023
2000-06-06,0.0349231916215942,0.0275014408072916
2000-06-07,-1.19122541356447,0.0282779857821248
2000-06-08,0.451969849423683,0.0283899429901826
2000-06-09,0.631260432734848,0.0289019210680818
2000-06-14,0.141203564660408,0.0297275979239873
2000-06-15,0.476706431782503,0.0311085915804813
2000-06-16,0.245459916738966,0.0331749176360295
2000-06-19,0.327406913310746,0.0363239858286487
2000-06-20,0.130024073117241,0.0410349503970967
2000-06-21,0.732602484254485,0.0478632570143382
2000-06-22,-0.151127380385496,0.0544255166983954
2000-06-23,0.110224077557319,0.0628504347064405
2000-06-26,0.0220287072515646,0.0746551355544535
2000-06-27,0.38631460425691,0.0905548982358796
2000-06-28,0.743282768881137,0.112078219351819
2000-06-29,1.25535314614105,0.130422398243306
2000-06-30,1.72719926757292,0.136554031611117
2000-07-03,-0.0936610735084997,0.136896573158805
2000-07-04,0.060439394453482,0.137639803346447
2000-07-05,0.313694408314724,0.138910578424341
2000-07-06,-0.410420887444474,0.140863342763027
2000-07-07,-0.0483909609107158,0.142666606352227
2000-07-10,0.558146588665664,0.144731680115281
2000-07-11,-0.0150441544009894,0.147033105842713
2000-07-12,-0.147557023337086,0.14955355652709
2000-07-13,-0.35924814917756,0.152073971126231
2000-07-14,-0.0907715644776985,0.154309675579161
2000-07-17,0.299231056137295,0.156466375162325
2000-07-18,-0.387052333442206,0.15899085938852
2000-07-19,-0.0303021113923663,0.161122268548012
2000-07-20,0.039385037627504,0.163069950045025
2000-07-21,0.946764194187644,0.164867642441566
2000-07-24,-0.810530573884982,0.166717965633682
2000-07-25,-0.707397399613185,0.168524324495131
2000-07-26,0.0243657179423096,0.170063356833401
2000-07-27,-0.755226769971706,0.17127976219033
2000-07-28,-0.0982605003173376,0.172267907109283
2000-07-31,-0.119884500769984,0.172895218748529
2000-08-01,0.0891578144013749,0.173183010468717
2000-08-02,0.499672995421641,0.173279200087231
2000-08-03,0.146669403892474,0.173624518467365
2000-08-04,0.0640951596194483,0.173849012595023
2000-08-07,0.844708891746748,0.173877764952942
2000-08-08,-0.0817263118733536,0.174132160565406
2000-08-09,0.226856917037921,0.174066299950892
2000-08-10,0.166035265352882,0.173976456836265
2000-08-11,-0.187185340410245,0.173744195074489
2000-08-14,0.175114920579666,0.173081229915286
2000-08-15,0.247068378543425,0.172237943211231
2000-08-16,0.261460155270399,0.171339083319454
2000-08-17,0.134970999752326,0.170395357952731
2000-08-18,0.236506429941485,0.169109901411518
2000-08-22,-0.158610526714398,0.167673948299217
2000-08-23,0.433334522155704,0.165555740800577
2000-08-24,0.327488467978831,0.163744786994851
2000-08-25,0.23750160290934,0.161960286942088
2000-08-28,-0.252364198674648,0.159909008018254
2000-08-29,0.163367186454799,0.157021845902107
2000-08-30,-0.344864582483062,0.153420025543738
2000-08-31,-1.80304178708592,0.148861861048368
2000-09-01,1.02270752900875,0.152056258794223
2000-09-04,0.4671395725385,0.156097675062397
2000-09-05,0,0.160203597287203
2000-09-06,-0.7827916602686,0.163684057699046
2000-09-07,-0.440564803494503,0.166738308638404
2000-09-08,0.413465432892401,0.169221896938208
2000-09-11,-0.701183114572501,0.17187939034858
2000-09-12,0.812555314116103,0.174098698692883
2000-09-13,0.303393017692599,0.176647297820929
2000-09-14,0.314432699294187,0.17934695487475
2000-09-15,-0.443487737047654,0.182280543651125
2000-09-18,-1.6167027939245,0.184775245335724
2000-09-19,-1.21909516958549,0.188176714907058
2000-09-20,0.554581335454252,0.191337992348763
2000-09-21,-0.0583911608986298,0.194793736617175
2000-09-22,-1.99341992852364,0.198014996175025
2000-09-25,0.833870150179905,0.201775003462123
2000-09-26,0.799212736887256,0.20602364847233
2000-09-27,0.467878799450894,0.21087473885109
2000-09-28,1.05086967820505,0.216358714256064
2000-09-29,0.245848751380073,0.22209279365463
2000-10-02,0.0545518935908262,0.228582914762805
2000-10-03,0.817706027697085,0.235796224808843
2000-10-04,-0.273832331823165,0.2436015933948
2000-10-05,-0.220216039969756,0.251786571665503
2000-10-06,-0.539004717518488,0.260569340832275
2000-10-09,-0.584670840262014,0.268965029598383
2000-10-10,-0.278311905502449,0.276818311312033
2000-10-11,-0.137912036058729,0.284963179996773
2000-10-12,-1.05439228866206,0.293839796294194
2000-10-13,-0.765360528733616,0.300870975156961
2000-10-16,2.00053654258596,0.307068027594791
2000-10-17,-0.0735023756501363,0.310166770885647
2000-10-18,-1.15547667627762,0.313533644136704
2000-10-19,-1.05929895158496,0.316056382199611
2000-10-20,1.34092691819134,0.31801863000201
2000-10-23,0.987133921181638,0.319553042980628
2000-10-24,-0.220566561050539,0.32114255749244
2000-10-25,0.110347832078084,0.322792984957629
2000-10-26,-0.75646417482762,0.324859854696141
2000-10-27,0.154216305787713,0.326478732670686
2000-10-30,0.605306778666126,0.328536041589598
2000-10-31,-0.300653844743692,0.331190124358727
2000-11-01,0.679794107417209,0.33390907641351
2000-11-02,0.380743970232267,0.337026517207778
2000-11-03,0.98620879658462,0.341120635810833
2000-11-06,0.387584320398915,0.344033941469767
2000-11-07,1.13601572921702,0.347891330859947
2000-11-08,-0.55596021304023,0.349716320381947
2000-11-09,-0.619047428210528,0.351176315898856
2000-11-10,-0.982767409887231,0.352222742901413
2000-11-13,-0.306441782670142,0.352739087113986
2000-11-14,0.0212676775390719,0.353054213179575
2000-11-15,0.874184026195834,0.353445361534443
2000-11-16,-0.540547077340925,0.353792956133031
2000-11-17,0.802226911227599,0.353807970334298
2000-11-20,-0.1202248313664,0.353896910117125
2000-11-21,-0.724400236745915,0.353978828545401
2000-11-22,-0.498046714546518,0.353620947100135
2000-11-23,-0.106611443475124,0.352922973728676
2000-11-24,-0.0182832001229372,0.352147135409273
2000-11-27,0.686531854362649,0.351390204658109
2000-11-28,0.0907798060444165,0.350855152032669
2000-11-29,-0.929839064098559,0.350460517881556
2000-11-30,-0.0305334181536665,0.349661150277777
2000-12-01,0.289691748696264,0.348750439381622
2000-12-04,-0.0731105599754756,0.348110011327532
2000-12-05,0.7528662199773,0.347367609879869
2000-12-06,0.0483807838369543,0.346752570890739
2000-12-07,0.0271992968526646,0.346155208758094
2000-12-08,-0.648818394284945,0.345546969679554
2000-12-11,0.751512769875973,0.344526340936373
2000-12-12,0.0241502309135555,0.343707519647417
2000-12-13,-0.474986939518907,0.342777555713644
2000-12-14,-0.623623589265421,0.341420679322908
2000-12-15,-1.46939562987658,0.339633721842187
2000-12-18,0.228901285521488,0.338814594187549
2000-12-19,0.662080708616131,0.337855045603136
2000-12-20,-0.396726686677518,0.337242338660123
2000-12-21,-1.84735162873135,0.336235215982534
2000-12-22,0.319657769882831,0.33618611298214
2000-12-28,0.235114990693219,0.336093886471718
2000-12-29,-0.931336685131257,0.335991153412187
2001-01-03,-0.781931896034394,0.335487428790123
2001-01-04,1.77966555197102,0.334588124134764
2001-01-05,0.200171537661298,0.333001541783046
2001-01-08,-1.09982840576759,0.331639586638697
2001-01-09,-0.596085665623747,0.329744794574781
2001-01-10,-0.17581322832374,0.327523741899705
2001-01-11,-0.42073609314528,0.325308787953032
2001-01-12,0.544147192982969,0.322950375461511
2001-01-15,0.237136938263127,0.321230842333866
2001-01-16,-0.354375371893489,0.320028867732151
2001-01-17,0.440469799349152,0.318835227486335
2001-01-18,1.10643441776581,0.318301826653165
2001-01-19,0.657434627675002,0.316770429021014
2001-01-22,0.244291691952192,0.315581927915924
2001-01-23,-0.941243069780384,0.315051985066332
2001-01-24,0.261163665459563,0.313802845604281
2001-01-25,0.731274274041027,0.313025998595754
2001-01-30,0.53216257521882,0.312431750288309
2001-01-31,0.203698029793564,0.312328873504243
2001-02-01,0.674028727084774,0.312698989304862
2001-02-02,-0.267873243970129,0.313224144790924
2001-02-05,-1.27474317680516,0.313737698679542
2001-02-06,0.376614229701921,0.313703424602845
2001-02-07,-0.397745149685491,0.313998522508124
2001-02-08,0.520961945767162,0.314044511807527
2001-02-09,-0.511910555090012,0.314519817870863
2001-02-12,0.538943199096664,0.314690845394911
2001-02-13,0.323771862744593,0.315288890585463
2001-02-14,0.269010197416897,0.316319488999316
2001-02-15,-0.731006170397386,0.31776672754129
2001-02-16,-0.168523121363506,0.318747676233748
2001-02-19,-0.868195586133957,0.319623321513926
2001-02-20,0.339709010723688,0.320064284256751
2001-02-21,0.365704045806403,0.320814699135121
2001-02-22,-0.668955118322501,0.321947571172599
2001-02-23,-0.01822730762715,0.322667103635312
2001-02-26,0.291194621987323,0.323354525886869
2001-02-27,0.0242218259058902,0.324366610967543
2001-02-28,0.727125290604924,0.325431634564119
2001-03-01,0.706952508816272,0.326632387307846
2001-03-02,-0.499745045831901,0.327973282000886
2001-03-05,0.284588969629773,0.328931803342969
2001-03-06,-0.284588969629773,0.330210481916437
2001-03-07,0.854326015677564,0.331204623627233
2001-03-08,-0.551787247452751,0.332121783378188
2001-03-09,-0.365552965427796,0.332631766128453
2001-03-12,-0.31870434842336,0.332765730237939
2001-03-13,-1.70077294370259,0.332530837895815
2001-03-14,-0.0245090478841803,0.333997993871784
2001-03-15,-0.645480836763568,0.335105190551075
2001-03-16,0.292519423575932,0.335765077113999
2001-03-19,-1.12548040089209,0.336480367604548
2001-03-19,0.425088722886358,0.336918933248675
2001-03-20,-0.136325422933403,0.337588643827979
2001-03-21,-1.13812985274766,0.338093911870647
2001-03-22,-1.37353951543506,0.338230175036141
2001-03-26,0.627539089328621,0.338115042362628
2001-03-27,0.16730505638769,0.338344123425381
2001-03-28,0.289770133861111,0.338662653711739
2001-03-29,-0.0534862871580444,0.339262824975449
2001-03-30,-0.970741742074033,0.339970512822234
2001-04-02,1.4948761805007,0.340188930249607
2001-04-03,-0.0720239513631427,0.339518960344201
2001-04-04,0.0626311350263364,0.339007984787579
2001-04-05,0.816864022529273,0.338817639623183
2001-04-06,0.393571677064131,0.338724199269608
2001-04-09,-0.542729557629151,0.339280499169515
2001-04-10,0.397258488522745,0.339613971343301
2001-04-11,0.958688533912344,0.340590090921307
2001-04-12,0.526283290064811,0.340976547090565
2001-04-18,0.596614852087107,0.341892341756019
2001-04-19,1.39345525878625,0.343180591550666
2001-04-20,-0.624651647838625,0.342170276795014
2001-04-23,-0.0878212773049114,0.340724243093187
2001-04-24,0.0121153156301901,0.33941906819945
2001-04-27,-0.547999310307112,0.338351498724189
2001-04-30,1.07198348263449,0.336909506522937
2001-05-01,-0.0210255535316506,0.334617917882849
2001-05-02,0.0570674551982009,0.33243989742374
2001-05-03,0.58078485740225,0.330447951234275
2001-05-04,-0.283984945357929,0.328777843815763
2001-05-07,0.427167429942799,0.326862451920171
2001-05-08,-0.475078850437249,0.3254044153886
2001-05-09,0.215413555624622,0.323525876066675
2001-05-10,1.2001421938125,0.321827258465273
2001-05-11,0.0737952952093224,0.319706761297081
2001-05-14,-0.20085217282606,0.317504964148546
2001-05-15,0.236253140286813,0.314892409171557
2001-05-16,-0.298357855190368,0.312423400729466
2001-05-17,0.880696754780708,0.309398871565999
2001-05-18,-0.173167512467742,0.306729236480864
2001-05-21,0.912365614815869,0.3034594077912
2001-05-22,0.0349239260616585,0.300803143336726
2001-05-23,-0.28558268907819,0.297652492134709
2001-05-24,-0.312740876241868,0.293708773008467
2001-05-25,0.295234061133165,0.288842382054404
2001-05-28,-0.175279757090863,0.283998978743222
2001-05-29,-0.263497041514782,0.277954802552282
2001-05-30,-0.331822782700897,0.270483005997808
2001-05-31,-0.610718997566728,0.261399666126296
2001-06-01,0.366287065507542,0.251838575814741
2001-06-04,1.03253832847443,0.242464929262659
2001-06-05,-0.131407984105891,0.236394862466798
2001-06-06,0.0321407542388741,0.228772113121558
2001-06-07,0.387762655696733,0.219504772693492
2001-06-08,-0.0640429453559577,0.210689293221681
2001-06-13,-0.359276851070156,0.199647442792503
2001-06-14,0.655734311335721,0.186324436292677
2001-06-15,0.11131435063696,0.175908773460575
2001-06-18,-0.902852939625376,0.163344690768767
2001-06-19,0.0118132562324291,0.154497872123845
2001-06-20,0.809030221859608,0.143599026028882
2001-06-21,-0.0615458943663327,0.135261211266649
2001-06-22,0.511764353328736,0.124943584236508
2001-06-25,-0.28041781647552,0.115729784081019
2001-06-26,0.452364010934403,0.104382108769687
2001-06-27,-0.713033481044079,0.0939263578048516
2001-06-28,0.313308634998499,0.0837462638666775
2001-06-29,2.02009671761303,0.0732523668961765
2001-07-02,-1.49814878905925,0.0714528994615824
2001-07-03,0.336801253881447,0.0715533750576349
2001-07-04,-0.590145148427901,0.0715475540714124
2001-07-05,-1.52481551017072,0.0712542891791034
2001-07-06,-0.710080576406114,0.0714293856768628
2001-07-09,-0.35543885200191,0.0713268531057772
2001-07-10,0.438890377998113,0.0709607605013737
2001-07-11,0.63254844324252,0.0706741162867427
2001-07-12,0.431279947895291,0.0705626761056619
2001-07-13,0.114887178465928,0.070608936492184
2001-07-16,0.724586280304962,0.07068043553873
2001-07-17,-0.542213267750036,0.0708947202765228
2001-07-18,-0.25895459304266,0.0709161167928075
2001-07-19,0.0147312291822743,0.0708458645977824
2001-07-20,-0.404421193508675,0.0708156913556903
2001-07-23,-0.228021812156598,0.0706429251176608
2001-07-24,-0.606636273596095,0.0704001420399638
2001-07-25,-1.00124180178405,0.069931930870317
2001-07-26,-1.08443341898479,0.0692112766282328
2001-07-27,0.26158416789599,0.0682774284145962
2001-07-30,0.744490842772549,0.0673877639900137
2001-07-31,0.237909561782423,0.0666731007196227
2001-08-01,1.49278783409503,0.0660669057062144
2001-08-02,0.873345096942479,0.0648333606253772
2001-08-03,0.0381762156777654,0.0635614181256624
2001-08-06,0.0381688134897473,0.062381093404688
2001-08-07,0.00880722164051662,0.0612998368417347
2001-08-08,-0.129226471245047,0.060302351355215
2001-08-09,0.416458086934135,0.0593056375244215
2001-08-10,-0.454672899496344,0.0585670701412528
2001-08-13,-0.512886421991965,0.0576408460884552
2001-08-14,-0.355250687327313,0.0564883091999278
2001-08-15,-0.225642255136016,0.0551442364922281
2001-08-16,-1.06681076871791,0.0536481605082383
2001-08-17,0.0540563066925515,0.0520002327718755
2001-08-20,-1.2052858661912,0.0502530897196299
2001-08-21,0.862400382379924,0.0484459223416461
2001-08-22,-0.241327417272785,0.0468306968203126
2001-08-23,0.292533080827617,0.045005778101103
2001-08-24,0.818756325384307,0.0432970651612409
2001-08-27,0.634186951980098,0.0416888410352706
2001-08-28,0.0830702503428427,0.0402737053494116
2001-08-29,-0.681422788135855,0.0388983841780403
2001-08-30,-0.758273384431796,0.0372550657157991
2001-08-31,-1.46376746976458,0.0353231866959641
2001-09-03,-0.100797172641798,0.033453623018794
2001-09-04,0.429959453611772,0.0313961326421558
2001-09-05,0.057801771986199,0.029514321847849
2001-09-06,-0.732536915553794,0.0276188835918884
2001-09-07,-0.923282327314823,0.0254302357214404
2001-09-10,0.25629709224706,0.0229009596519758
2001-09-11,-0.0185083936997898,0.0205004256970959
2001-09-12,-4.20501285862294,0.0181128056528961
2001-09-13,0.574185690306628,0.0184581602710719
2001-09-14,-0.822199316906769,0.0187501343604426
2001-09-17,-4.80599733914255,0.0189050842355618
2001-09-18,1.83731481733203,0.0196110649485611
2001-09-19,0.820510961857757,0.0204175592862682
2001-09-20,-1.72489373291143,0.0212720046161058
2001-09-21,-1.38739076086791,0.0219669389811222
2001-09-24,-0.589784533697202,0.0225443816472756
2001-09-25,1.29432456631253,0.0231155611552377
2001-09-26,0.950678139772521,0.0238925302170466
2001-09-27,0.32377988634007,0.0249771246156613
2001-09-28,1.61320642431626,0.0264306245896719
2001-10-01,1.60695355436999,0.0278931971234478
2001-10-02,1.34303817883819,0.0292454888732972
2001-10-03,-0.465936622622287,0.0307071606790778
2001-10-04,0.15022781051357,0.0326132138659654
2001-10-05,1.52776966196004,0.0355660900447054
2001-10-08,-1.24072474074026,0.0375156907191496
2001-10-09,0.416345938535834,0.0390871007242627
2001-10-10,-0.508745135438282,0.04169334575677
2001-10-11,1.96338340793272,0.0450045842921233
2001-10-12,0.806322451114383,0.0455541898736411
2001-10-15,-0.812572683163104,0.0465492839282823
2001-10-16,0.365070572894588,0.0475849969585189
2001-10-17,0.843597466057844,0.049615418143161
2001-10-18,-1.18991088429841,0.0520931789502596
2001-10-19,-0.759225460664759,0.0537400547961273
2001-10-25,1.01250074402124,0.0554443519625652
2001-10-26,0.267662141963676,0.0571711317532576
2001-10-29,0.0460765807810404,0.0600253020896699
2001-10-30,-0.10446774167967,0.0643975648428565
2001-10-31,-0.0984237007291,0.0707352546474407
2001-11-01,-0.0246229476221771,0.0799459094024786
2001-11-02,-0.274327743088776,0.0937333573192905
2001-11-05,-0.43614383509567,0.112057029712362
2001-11-06,1.82161259628799,0.13370433716481
2001-11-07,-0.994241606430535,0.136591237281076
2001-11-08,0.515174542892538,0.138386070789566
2001-11-09,0.50645676498835,0.14116547515264
2001-11-12,0.588644556505535,0.145181457581694
2001-11-13,-0.415333136376006,0.150370702492649
2001-11-14,1.36081447174448,0.156149017611238
2001-11-15,0.236471032702745,0.157742976185897
2001-11-16,-0.665947725557992,0.160457282522531
2001-11-19,0.282517093468293,0.162811077650619
2001-11-20,0.631278494414467,0.166298016590482
2001-11-21,-0.499304433791181,0.170310788123
2001-11-22,-0.363339417999065,0.174254393160934
2001-11-23,0.261373760833017,0.178412911660975
2001-11-26,0.466971779344938,0.183939128628072
2001-11-27,0.217772225585833,0.190891439248261
2001-11-28,-0.0775107403910624,0.199796977550711
2001-11-29,-0.709295665137688,0.210083559430203
2001-11-30,0.239988115782808,0.218782027665422
2001-12-03,-0.261013037138724,0.2291819388422
2001-12-04,-0.132271603384737,0.239727485639225
2001-12-05,0.701425095038566,0.250829617482579
2001-12-06,0.149240392059191,0.26195963397585
2001-12-07,0.565090868877505,0.274611086189645
2001-12-10,-0.329746979996592,0.288491909871813
2001-12-11,-0.0327322743764569,0.301698647563674
2001-12-12,-1.12248058551963,0.315324107901218
2001-12-13,-0.289395116961799,0.327859950335386
2001-12-14,-0.657248016193712,0.339268497063955
2001-12-17,-0.0364704625390289,0.349355663804515
2001-12-18,0.934936747361803,0.359017161442817
2001-12-19,0.108361615616204,0.368715131665133
2001-12-20,0.593877111000118,0.378556382295338
2001-12-21,0.910940393652915,0.389507394255078
2001-12-24,0.461228308734007,0.39997418068495
2001-12-28,0.277587208470287,0.411822481425586
2001-12-31,-0.140159707748744,0.424825640544452
2002-01-03,-0.705191332076538,0.437094446448191
2002-01-04,0.469706154392746,0.448078707249178
2002-01-07,0.325457277665109,0.460313943759923
2002-01-08,-0.695788850027057,0.473532461839395
2002-01-09,-0.307219903697131,0.485458377885377
2002-01-10,-0.0996805024215064,0.495949087486118
2002-01-11,0.249022343133198,0.505467916303141
2002-01-14,-0.3018375778991,0.51524906402959
2002-01-15,-0.0322917051676086,0.523835258196137
2002-01-16,0.573774924727566,0.53170287676975
2002-01-17,-0.959104874291405,0.540516967400513
2002-01-18,-0.179941275625417,0.549750147396478
2002-01-21,0.391910354803926,0.55776385557287
2002-01-22,0.621537402674122,0.566343317093933
2002-01-23,0.0146124059586583,0.575971924642345
2002-01-24,0.25683088964108,0.584814433095154
2002-01-25,0.334638243828422,0.593848495089723
2002-01-30,-0.563428030316082,0.603479832037351
2002-01-31,0.890156258038388,0.612016890542636
2002-02-01,-0.541267984385208,0.621647803865435
2002-02-04,0.596103893901301,0.630119342569974
2002-02-05,-0.422115159274661,0.63968009354998
2002-02-06,-0.785344350556905,0.647903803767921
2002-02-07,-0.292440623681678,0.655785202461857
2002-02-08,1.04590686296113,0.662458921231818
2002-02-11,0.75359025083177,0.670183821855344
2002-02-12,0.132232329020709,0.678953160262774
2002-02-13,-0.186897126372898,0.687183645537071
2002-02-14,0.356237511009994,0.694312331009789
2002-02-15,-0.189456604269722,0.701923251468092
2002-02-18,-0.319434307438726,0.708466553287337
2002-02-19,0.0316974374275247,0.714007564020982
2002-02-20,-0.94672040360475,0.71890516542723
2002-02-21,-0.098949436005924,0.724529300361613
2002-02-22,-0.355870829783633,0.729270545683053
2002-02-25,0.0116851923705141,0.733191651465929
2002-02-26,0.358743585143628,0.736573990035287
2002-02-27,-0.633771618807444,0.740178079176736
2002-02-28,0.0351510431050528,0.743343736208087
2002-03-01,0.0878271605468939,0.746068379388635
2002-03-04,0.204630564274666,0.748458016080884
2002-03-05,0.329452581163991,0.750727184781862
2002-03-06,0.453037116986366,0.753168109704212
2002-03-07,1.3355064416416,0.755987861365818
2002-03-08,-0.3522909189968,0.760361269679882
2002-03-11,-0.241307363172716,0.763981349003417
2002-03-12,-0.420794188418938,0.766886884869914
2002-03-13,-0.355889117186159,0.769219105989868
2002-03-14,0.0550544753943782,0.770973457623756
2002-03-15,-1.28872132026245,0.772299756927774
2002-03-18,1.32348439990295,0.775717228834395
2002-03-19,0.208289803059891,0.780460970312467
2002-03-20,0.202090255894838,0.784848347062576
2002-03-21,-0.90390714551436,0.788966268179414
2002-03-22,-0.0669601847196333,0.792976775620144
2002-03-25,-0.265367150148244,0.796444587748411
2002-03-25,-1.18372531659521,0.799360640880538
2002-03-26,0.797546805995175,0.802580430548451
2002-03-27,0.0966863179641564,0.806302939379666
2002-04-03,-0.280853383022261,0.809808471725799
2002-04-04,-0.154063524755976,0.81287784005724
2002-04-05,0.514593218263748,0.815654149807655
2002-04-08,-0.0295028767444805,0.818892603012805
2002-04-09,-0.758255455338208,0.822005298495645
2002-04-10,0.415381572974205,0.824692311059344
2002-04-11,-0.296524956020328,0.827775640484786
2002-04-12,-0.383817622026505,0.830516380062341
2002-04-15,0.40460881243618,0.832896217696748
2002-04-16,0.547768094000922,0.835678402617081
2002-04-17,0.433122875557856,0.838909901131157
2002-04-18,0.15863406216674,0.842648878404546
2002-04-19,0.0176136676779848,0.846511802615599
2002-04-22,0.199374056194479,0.850279504955413
2002-04-23,-0.29921393143475,0.854227258503649
2002-04-24,-0.894135198939594,0.857710579341966
2002-04-29,-0.781359855681174,0.861117008151339
2002-04-30,-0.0835486355136084,0.864207672287223
2002-05-01,0.309963961067972,0.866925342360898
2002-05-02,0.0565292679658214,0.869793487269462
2002-05-03,0.109981764130218,0.872483779121734
2002-05-06,-0.613885706404638,0.875076021404339
2002-05-07,-0.611656459675025,0.877302830757001
2002-05-08,0.447116307354278,0.87918377788274
2002-05-09,-0.041923286557477,0.881347613568336
2002-05-10,-0.227909588787156,0.88329428762287
2002-05-13,-0.856275101357085,0.884945547867525
2002-05-14,0.356669727070447,0.886455858184262
2002-05-15,1.84747713888118,0.888129445342506
2002-05-16,0.567091065691727,0.890500679012772
2002-05-17,0.508235599662754,0.893244980224558
2002-05-20,-0.567157911452831,0.896390718425316
2002-05-21,-0.484481364852662,0.899124926970699
2002-05-22,0.381283704189173,0.901460139257041
2002-05-23,-0.482015592089802,0.904053971899723
2002-05-24,0.402334579935015,0.90626618755138
2002-05-27,-0.162512773554013,0.908750613893384
2002-05-28,0.127072191092381,0.91092853934368
2002-05-29,-0.138905942850442,0.91302672174857
