"Date","ASX200.Adjusted"
"2006-05-01",5310.39990234375
"2006-05-02",5273.10009765625
"2006-05-03",5273.5
"2006-05-04",5189.10009765625
"2006-05-05",5255.39990234375
"2006-05-08",5324
"2006-05-09",5325.7998046875
"2006-05-10",5352.2001953125
"2006-05-11",5364.5
"2006-05-12",5329.5
"2006-05-15",5234.10009765625
"2006-05-16",5217.39990234375
"2006-05-17",5217.5
"2006-05-18",5119.2998046875
"2006-05-19",5100.89990234375
"2006-05-22",5030.7998046875
"2006-05-23",5013.7998046875
"2006-05-24",5037.7001953125
"2006-05-25",4976.7998046875
"2006-05-26",5053.7001953125
"2006-05-29",5109.5
"2006-05-30",5105.39990234375
"2006-05-31",5001.7001953125
"2006-06-01",5060.60009765625
"2006-06-02",5077.2001953125
"2006-06-05",5120
"2006-06-06",5036.10009765625
"2006-06-07",5025.5
"2006-06-08",4907.2001953125
"2006-06-09",4966
"2006-06-13",4838.89990234375
"2006-06-14",4850.7998046875
"2006-06-15",4869.7001953125
"2006-06-16",4969
"2006-06-19",4901.2001953125
"2006-06-20",4861.39990234375
"2006-06-21",4918.89990234375
"2006-06-22",5010.7998046875
"2006-06-23",4964.89990234375
"2006-06-26",4965
"2006-06-27",4999.2001953125
"2006-06-28",4946.7998046875
"2006-06-29",4997.2001953125
"2006-06-30",5073.89990234375
"2006-07-03",5092.2001953125
"2006-07-04",5104.7001953125
"2006-07-05",5096.89990234375
"2006-07-06",5120.2998046875
"2006-07-07",5135.2998046875
"2006-07-10",5142.7998046875
"2006-07-11",5107.2001953125
"2006-07-12",5128.2998046875
"2006-07-13",5084.60009765625
"2006-07-14",4966.10009765625
"2006-07-17",4956.2001953125
"2006-07-18",4923.2998046875
"2006-07-19",4900.10009765625
"2006-07-20",4996.5
"2006-07-21",4960.60009765625
"2006-07-24",4934.39990234375
"2006-07-25",4992.39990234375
"2006-07-26",4935.7001953125
"2006-07-27",5007.7998046875
"2006-07-28",4958.2998046875
"2006-07-31",4986
"2006-08-01",4981.2998046875
"2006-08-02",4931.5
"2006-08-03",4997.5
"2006-08-04",4956.10009765625
"2006-08-07",4961.7998046875
"2006-08-08",5024.7998046875
"2006-08-09",4962
"2006-08-10",4953.2001953125
"2006-08-11",4949.2001953125
"2006-08-14",4971.2998046875
"2006-08-15",4936
"2006-08-16",4961.89990234375
"2006-08-17",5055.89990234375
"2006-08-18",5052.5
"2006-08-21",5063.60009765625
"2006-08-22",5076.2001953125
"2006-08-23",5082.2998046875
"2006-08-24",4987.7998046875
"2006-08-25",5023.60009765625
"2006-08-28",5024.2001953125
"2006-08-29",5067.60009765625
"2006-08-30",5067.2998046875
"2006-08-31",5115.39990234375
"2006-09-01",5097.10009765625
"2006-09-04",5129.2001953125
"2006-09-05",5150.60009765625
"2006-09-06",5113.7998046875
"2006-09-07",5108.7001953125
"2006-09-08",5098.2998046875
"2006-09-11",5026
"2006-09-12",4974.39990234375
"2006-09-13",5017.2001953125
"2006-09-14",5070.39990234375
"2006-09-15",5036.39990234375
"2006-09-18",5072.7998046875
"2006-09-19",5056.7998046875
"2006-09-20",4998.5
"2006-09-21",4995.89990234375
"2006-09-22",4983.2001953125
"2006-09-25",4986.2998046875
"2006-09-26",4989.60009765625
"2006-09-27",5093.2001953125
"2006-09-28",5113.89990234375
"2006-09-29",5154.10009765625
"2006-10-02",5178.7998046875
"2006-10-03",5184.2998046875
"2006-10-04",5142.7001953125
"2006-10-05",5219.2998046875
"2006-10-06",5220.7001953125
"2006-10-09",5199.10009765625
"2006-10-10",5248.60009765625
"2006-10-11",5282.7998046875
"2006-10-12",5259.39990234375
"2006-10-13",5290
"2006-10-16",5311
"2006-10-17",5281.2998046875
"2006-10-18",5313.2001953125
"2006-10-19",5285.2998046875
"2006-10-20",5335.39990234375
"2006-10-23",5333.5
"2006-10-24",5317.10009765625
"2006-10-25",5352.2998046875
"2006-10-26",5389.7001953125
"2006-10-27",5358.5
"2006-10-29",5399.39990234375
"2006-10-30",5384.39990234375
"2006-10-31",5416.39990234375
"2006-11-01",NA
"2006-11-02",5432
"2006-11-05",5444.10009765625
"2006-11-06",5491.60009765625
"2006-11-07",5459.2001953125
"2006-11-08",5429
"2006-11-09",5436.7001953125
"2006-11-12",5418.39990234375
"2006-11-13",5435.60009765625
"2006-11-14",5429.89990234375
"2006-11-15",5392.60009765625
"2006-11-16",5419.7001953125
"2006-11-19",5322.39990234375
"2006-11-20",5358
"2006-11-21",5445.7001953125
"2006-11-22",5466.89990234375
"2006-11-23",5453.60009765625
"2006-11-26",5452.2001953125
"2006-11-27",5384.2998046875
"2006-11-28",5452.60009765625
"2006-11-29",5482.10009765625
"2006-11-30",5427.89990234375
"2006-12-03",5424.89990234375
"2006-12-04",5426.5
"2006-12-05",5466.7001953125
"2006-12-06",5465.2001953125
"2006-12-07",5425.7998046875
"2006-12-10",5469.7001953125
"2006-12-11",5473.60009765625
"2006-12-12",5488.2001953125
"2006-12-13",5573.10009765625
"2006-12-14",5575.39990234375
"2006-12-17",5591.5
"2006-12-18",5559.7001953125
"2006-12-19",5607.7998046875
"2006-12-20",5583.5
"2006-12-21",5603.7001953125
"2006-12-26",5643.2001953125
"2006-12-27",5660.5
"2006-12-28",5669.89990234375
"2007-01-01",5670.2001953125
"2007-01-02",5649.39990234375
"2007-01-03",5584.7998046875
"2007-01-04",5572
"2007-01-07",5502
"2007-01-08",5589.7001953125
"2007-01-09",5520.89990234375
"2007-01-10",5564.89990234375
"2007-01-11",5638.7998046875
"2007-01-14",5673.7998046875
"2007-01-15",5673.39990234375
"2007-01-16",5646.10009765625
"2007-01-17",5672.39990234375
"2007-01-18",5673.10009765625
"2007-01-21",5726.60009765625
"2007-01-22",5735
"2007-01-23",5768.7998046875
"2007-01-24",5769.89990234375
"2007-01-28",5760.39990234375
"2007-01-29",5812.5
"2007-01-30",5773.39990234375
"2007-01-31",5814.10009765625
"2007-02-01",5831.5
"2007-02-04",5822.10009765625
"2007-02-05",5870.5
"2007-02-06",5899.7998046875
"2007-02-07",5899.5
"2007-02-08",5927.2001953125
"2007-02-11",5924.10009765625
"2007-02-12",5936.60009765625
"2007-02-13",5960.5
"2007-02-14",5992.7998046875
"2007-02-15",5953.7001953125
"2007-02-18",5990.10009765625
"2007-02-19",5989.7001953125
"2007-02-20",5951.7998046875
"2007-02-21",6017.10009765625
"2007-02-22",6036.10009765625
"2007-02-25",6044
"2007-02-26",5993.7998046875
"2007-02-27",5832.5
"2007-02-28",5810.2001953125
"2007-03-01",5786
"2007-03-04",5653.60009765625
"2007-03-05",5771.7998046875
"2007-03-06",5825.2998046875
"2007-03-07",5822.2998046875
"2007-03-08",5830.2001953125
"2007-03-11",5891
"2007-03-12",5865
"2007-03-13",5741.89990234375
"2007-03-14",5853
"2007-03-15",5836.2998046875
"2007-03-18",5859.7001953125
"2007-03-19",5876.60009765625
"2007-03-20",5861.89990234375
"2007-03-21",5955.7001953125
"2007-03-22",5952.2998046875
"2007-03-26",5990.7001953125
"2007-03-27",5964.2001953125
"2007-03-28",5923.2001953125
"2007-03-29",5960.89990234375
"2007-03-30",5995
"2007-04-02",5915.7998046875
"2007-04-03",6013.39990234375
"2007-04-04",6097.2001953125
"2007-04-05",6077.10009765625
"2007-04-10",6153
"2007-04-11",6151.39990234375
"2007-04-12",6158.2001953125
"2007-04-13",6135.7998046875
"2007-04-16",6197.7001953125
"2007-04-17",6186.5
"2007-04-18",6236.89990234375
"2007-04-19",6165.10009765625
"2007-04-20",6207.5
"2007-04-23",6209.10009765625
"2007-04-24",6188.2001953125
"2007-04-26",6212.2001953125
"2007-04-27",6151.60009765625
"2007-04-30",6166
"2007-05-01",6145.7998046875
"2007-05-02",6237.7001953125
"2007-05-03",6245.60009765625
"2007-05-04",6304.89990234375
"2007-05-07",6335.7001953125
"2007-05-08",6304.39990234375
"2007-05-09",6341
"2007-05-10",6355.5
"2007-05-11",6297.39990234375
"2007-05-14",6345.10009765625
"2007-05-15",6291.2001953125
"2007-05-16",6294.60009765625
"2007-05-17",6365.89990234375
"2007-05-18",6312.5
"2007-05-21",6369
"2007-05-22",6338.7998046875
"2007-05-23",6355.10009765625
"2007-05-24",6279.10009765625
"2007-05-25",6252.7998046875
"2007-05-28",6251.39990234375
"2007-05-29",6317.60009765625
"2007-05-30",6243.39990234375
"2007-05-31",6313.5
"2007-06-01",6333.5
"2007-06-04",6392.89990234375
"2007-06-05",6370.7998046875
"2007-06-06",6337.10009765625
"2007-06-07",6311.10009765625
"2007-06-08",6231.7001953125
"2007-06-12",6240.10009765625
"2007-06-13",6180.7001953125
"2007-06-14",6261.2001953125
"2007-06-15",6293.7998046875
"2007-06-18",6343.39990234375
"2007-06-19",6372
"2007-06-20",6396.89990234375
"2007-06-21",6387
"2007-06-22",6382.60009765625
"2007-06-25",6329.7998046875
"2007-06-26",6308.60009765625
"2007-06-27",6184.2001953125
"2007-06-28",6265.60009765625
"2007-06-29",6274.89990234375
"2007-07-02",6263.2998046875
"2007-07-03",6299
"2007-07-04",6298.60009765625
"2007-07-05",6362.2998046875
"2007-07-06",6351.10009765625
"2007-07-09",6400.60009765625
"2007-07-10",6361.5
"2007-07-11",6325.10009765625
"2007-07-12",6363.39990234375
"2007-07-13",6389.39990234375
"2007-07-16",6380.7998046875
"2007-07-17",6381.60009765625
"2007-07-18",6329.10009765625
"2007-07-19",6384.2001953125
"2007-07-20",6421.7998046875
"2007-07-23",6390.39990234375
"2007-07-24",6422.2998046875
"2007-07-25",6340.5
"2007-07-26",6258.5
"2007-07-27",6082.89990234375
"2007-07-30",6108.7998046875
"2007-07-31",6144.2001953125
"2007-08-01",5941.2001953125
"2007-08-02",6011.7998046875
"2007-08-03",6021
"2007-08-06",5920.2001953125
"2007-08-07",5985
"2007-08-08",6100.7998046875
"2007-08-09",6165.60009765625
"2007-08-10",5936
"2007-08-13",6011.60009765625
"2007-08-14",5964.7998046875
"2007-08-15",5788
"2007-08-16",5711.5
"2007-08-17",5671
"2007-08-20",5932.60009765625
"2007-08-21",5989.39990234375
"2007-08-22",6005
"2007-08-23",6159.7001953125
"2007-08-24",6088.5
"2007-08-27",6185.2001953125
"2007-08-28",6176.2998046875
"2007-08-29",6100.2998046875
"2007-08-30",6135
"2007-08-31",6247.2001953125
"2007-09-03",6267.2998046875
"2007-09-04",6293.2998046875
"2007-09-05",6262.7001953125
"2007-09-06",6251
"2007-09-07",6278.39990234375
"2007-09-10",6191.2001953125
"2007-09-11",6235.5
"2007-09-12",6220.2998046875
"2007-09-13",6230.60009765625
"2007-09-14",6306.7998046875
"2007-09-17",6271.39990234375
"2007-09-18",6192.5
"2007-09-19",6356.10009765625
"2007-09-20",6393.7001953125
"2007-09-21",6357.89990234375
"2007-09-24",6451.5
"2007-09-25",6483
"2007-09-26",6481.39990234375
"2007-09-27",6538.10009765625
"2007-09-28",6567.7998046875
"2007-10-01",6563.7001953125
"2007-10-02",6659.89990234375
"2007-10-03",6660
"2007-10-04",6566.89990234375
"2007-10-05",6605.39990234375
"2007-10-08",6654.2998046875
"2007-10-09",6677.7998046875
"2007-10-10",6738.2998046875
"2007-10-11",6771.89990234375
"2007-10-12",6748.89990234375
"2007-10-15",6739
"2007-10-16",6692
"2007-10-17",6680.10009765625
"2007-10-18",6767.7001953125
"2007-10-19",6706.2998046875
"2007-10-22",6577.2998046875
"2007-10-23",6660.89990234375
"2007-10-24",6634.39990234375
"2007-10-25",6624.2998046875
"2007-10-26",6700.60009765625
"2007-10-28",6792.10009765625
"2007-10-29",6750.2001953125
"2007-10-30",6754.10009765625
"2007-10-31",6828.7001953125
"2007-11-01",6696.60009765625
"2007-11-04",6582.2998046875
"2007-11-05",6628
"2007-11-06",6692.39990234375
"2007-11-07",6521.60009765625
"2007-11-08",6545.7001953125
"2007-11-11",6455.2998046875
"2007-11-12",6515.2001953125
"2007-11-13",6598.60009765625
"2007-11-14",6528.60009765625
"2007-11-15",6461.89990234375
"2007-11-18",6535.2001953125
"2007-11-19",6425.39990234375
"2007-11-20",6384.2998046875
"2007-11-21",6334.2998046875
"2007-11-22",6330.2001953125
"2007-11-25",6471.39990234375
"2007-11-26",6432.7001953125
"2007-11-27",6370.10009765625
"2007-11-28",6444.5
"2007-11-29",6533.10009765625
"2007-12-02",6533.5
"2007-12-03",6530.7998046875
"2007-12-04",6508.10009765625
"2007-12-05",6600.89990234375
"2007-12-06",6654.7001953125
"2007-12-09",6625.10009765625
"2007-12-10",6680.39990234375
"2007-12-11",6615.2001953125
"2007-12-12",6597.60009765625
"2007-12-13",6491.7001953125
"2007-12-16",6263.5
"2007-12-17",6236.89990234375
"2007-12-18",6216.39990234375
"2007-12-19",6176.89990234375
"2007-12-20",6247
"2007-12-23",6323.60009765625
"2007-12-26",6350.89990234375
"2007-12-27",6339.89990234375
"2007-12-30",6339.7998046875
"2008-01-01",6353.2001953125
"2008-01-02",6290.7001953125
"2008-01-03",6306.7998046875
"2008-01-06",6161.60009765625
"2008-01-07",6128.10009765625
"2008-01-08",6087.7001953125
"2008-01-09",6078.7001953125
"2008-01-10",5981.60009765625
"2008-01-13",5980
"2008-01-14",5960
"2008-01-15",5809.7001953125
"2008-01-16",5796.10009765625
"2008-01-17",5747.2998046875
"2008-01-20",5580.39990234375
"2008-01-21",5186.7998046875
"2008-01-22",5412.2998046875
"2008-01-23",5580.39990234375
"2008-01-24",5860.2998046875
"2008-01-28",5716.5
"2008-01-29",5618.7001953125
"2008-01-30",5650.2998046875
"2008-01-31",5842.89990234375
"2008-02-03",5867.39990234375
"2008-02-04",5792.89990234375
"2008-02-05",5609.39990234375
"2008-02-06",5596.7001953125
"2008-02-07",5658
"2008-02-10",5537.60009765625
"2008-02-11",5608.10009765625
"2008-02-12",5542.10009765625
"2008-02-13",5684.7998046875
"2008-02-14",5606.60009765625
"2008-02-17",5558.39990234375
"2008-02-18",5619.10009765625
"2008-02-19",5496.5
"2008-02-20",5583.39990234375
"2008-02-21",5559.89990234375
"2008-02-24",5621.60009765625
"2008-02-25",5666.10009765625
"2008-02-26",5767.2001953125
"2008-02-27",5651.2001953125
"2008-02-28",5572.10009765625
"2008-03-02",5405.7998046875
"2008-03-03",5380.2998046875
"2008-03-04",5376.60009765625
"2008-03-05",5435.5
"2008-03-06",5264
"2008-03-09",5180.39990234375
"2008-03-10",5134.2001953125
"2008-03-11",5257.89990234375
"2008-03-12",5135.89990234375
"2008-03-13",5206.89990234375
"2008-03-16",5087
"2008-03-17",5086.10009765625
"2008-03-18",5289.10009765625
"2008-03-19",5127.5
"2008-03-24",5318.39990234375
"2008-03-25",5381.39990234375
"2008-03-26",5371.60009765625
"2008-03-27",5351.10009765625
"2008-03-30",5355.7001953125
"2008-03-31",5361.2001953125
"2008-04-01",5502.89990234375
"2008-04-02",5608.89990234375
"2008-04-03",5619.60009765625
"2008-04-07",5625
"2008-04-08",5571.5
"2008-04-09",5520.2001953125
"2008-04-10",5446.39990234375
"2008-04-11",5439.2998046875
"2008-04-14",5342.39990234375
"2008-04-15",5400.39990234375
"2008-04-16",5470.2998046875
"2008-04-17",5519
"2008-04-18",5429.7001953125
"2008-04-21",5600.2998046875
"2008-04-22",5564.60009765625
"2008-04-23",5652.89990234375
"2008-04-24",5587.2998046875
"2008-04-28",5602.7001953125
"2008-04-29",5606.89990234375
"2008-04-30",5595.39990234375
"2008-05-01",5585.7998046875
"2008-05-02",5700.39990234375
"2008-05-05",5730.2998046875
"2008-05-06",5701.39990234375
"2008-05-07",5668.39990234375
"2008-05-08",5723.2001953125
"2008-05-09",5771.7998046875
"2008-05-12",5828.5
"2008-05-13",5812.7001953125
"2008-05-14",5872.7001953125
"2008-05-15",5890.7001953125
"2008-05-16",5931
"2008-05-19",5949.39990234375
"2008-05-20",5908.10009765625
"2008-05-21",5823.39990234375
"2008-05-22",5826.89990234375
"2008-05-23",5768
"2008-05-26",5707
"2008-05-27",5714.39990234375
"2008-05-28",5648.10009765625
"2008-05-29",5709.39990234375
"2008-05-30",5654.7001953125
"2008-06-02",5662.2998046875
"2008-06-03",5574.2001953125
"2008-06-04",5584.5
"2008-06-05",5530.10009765625
"2008-06-06",5592.10009765625
"2008-06-10",5437.5
"2008-06-11",5467.2998046875
"2008-06-12",5329.2001953125
"2008-06-13",5378.10009765625
"2008-06-16",5371.7001953125
"2008-06-17",5422.7001953125
"2008-06-18",5443.2001953125
"2008-06-19",5366.60009765625
"2008-06-20",5288.2998046875
"2008-06-23",5283.7001953125
"2008-06-24",5290
"2008-06-25",5237.7998046875
"2008-06-26",5307
"2008-06-27",5237
"2008-06-30",5215.2998046875
"2008-07-01",5138.89990234375
"2008-07-02",5094.7998046875
"2008-07-03",4998.2998046875
"2008-07-04",5082.10009765625
"2008-07-07",5002.5
"2008-07-08",4932.89990234375
"2008-07-09",5011.89990234375
"2008-07-10",4937.39990234375
"2008-07-11",4979.89990234375
"2008-07-14",4921
"2008-07-15",4815.7001953125
"2008-07-16",4870.60009765625
"2008-07-17",4901
"2008-07-18",4840.39990234375
"2008-07-21",5011.7998046875
"2008-07-22",5005.60009765625
"2008-07-23",5105.2998046875
"2008-07-24",5144.10009765625
"2008-07-25",4970.5
"2008-07-28",4922.10009765625
"2008-07-29",4847.39990234375
"2008-07-30",4936.7001953125
"2008-07-31",4977.39990234375
"2008-08-01",4904
"2008-08-04",4887.7001953125
"2008-08-05",4820.39990234375
"2008-08-06",4969.10009765625
"2008-08-07",4983.2998046875
"2008-08-08",4986.2001953125
"2008-08-11",5026.10009765625
"2008-08-12",5053.60009765625
"2008-08-13",4951.60009765625
"2008-08-14",4981.10009765625
"2008-08-15",4981.7001953125
"2008-08-18",4985
"2008-08-19",4866.39990234375
"2008-08-20",4929.5
"2008-08-21",4875.2001953125
"2008-08-22",4931.39990234375
"2008-08-25",5014.89990234375
"2008-08-26",5007.5
"2008-08-27",5011.2001953125
"2008-08-28",5066.5
"2008-08-29",5135.60009765625
"2008-09-01",5118.2998046875
"2008-09-02",5116
"2008-09-03",5060
"2008-09-04",4979.5
"2008-09-05",4877.10009765625
"2008-09-08",5067.5
"2008-09-09",4980.10009765625
"2008-09-10",4905.5
"2008-09-11",4814.2998046875
"2008-09-12",4903.7998046875
"2008-09-15",4817.7001953125
"2008-09-16",4750.7998046875
"2008-09-17",4722.2001953125
"2008-09-18",4607.2998046875
"2008-09-19",4804.10009765625
"2008-09-22",5020.5
"2008-09-23",4923.5
"2008-09-24",4981.89990234375
"2008-09-25",4927.39990234375
"2008-09-26",4904.7998046875
"2008-09-29",4807.39990234375
"2008-09-30",4600.5
"2008-10-01",4794.60009765625
"2008-10-02",4761.10009765625
"2008-10-03",4695.39990234375
"2008-10-05",4540.39990234375
"2008-10-06",4618.7001953125
"2008-10-07",4388.10009765625
"2008-10-08",4320.89990234375
"2008-10-09",3960.69995117188
"2008-10-12",4180.7001953125
"2008-10-13",4335.2001953125
"2008-10-14",4300
"2008-10-15",4013.39990234375
"2008-10-16",3970.80004882812
"2008-10-19",4142.2998046875
"2008-10-20",4302.5
"2008-10-21",4156.10009765625
"2008-10-22",3974.39990234375
"2008-10-23",3869.39990234375
"2008-10-26",3809.19995117188
"2008-10-27",3794.60009765625
"2008-10-28",3845.60009765625
"2008-10-29",4001.10009765625
"2008-10-30",4018
"2008-11-02",4221.5
"2008-11-03",4215.10009765625
"2008-11-04",4336.60009765625
"2008-11-05",4149.7001953125
"2008-11-06",4051.30004882812
"2008-11-09",4107.7998046875
"2008-11-10",3960.89990234375
"2008-11-11",3927.30004882812
"2008-11-12",3697.30004882812
"2008-11-13",3748.10009765625
"2008-11-16",3653
"2008-11-17",3523.19995117188
"2008-11-18",3499.60009765625
"2008-11-19",3352.89990234375
"2008-11-20",3416.5
"2008-11-23",3425.10009765625
"2008-11-24",3623.39990234375
"2008-11-25",3540
"2008-11-26",3588
"2008-11-27",3742.5
"2008-11-30",3681.19995117188
"2008-12-01",3528.19995117188
"2008-12-02",3533.80004882812
"2008-12-03",3532.39990234375
"2008-12-04",3489.89990234375
"2008-12-07",3631.60009765625
"2008-12-08",3604.30004882812
"2008-12-09",3640.69995117188
"2008-12-10",3598
"2008-12-11",3510.39990234375
"2008-12-14",3591.39990234375
"2008-12-15",3556.19995117188
"2008-12-16",3570.60009765625
"2008-12-17",3581.19995117188
"2008-12-18",3615.69995117188
"2008-12-21",3557.39990234375
"2008-12-22",3531.39990234375
"2008-12-23",3582.19995117188
"2008-12-28",3621.10009765625
"2008-12-29",3654.19995117188
"2008-12-30",3722.30004882812
"2009-01-01",3713.80004882812
"2009-01-04",3687
"2009-01-05",3742.69995117188
"2009-01-06",3779.69995117188
"2009-01-07",3694.30004882812
"2009-01-08",3735.69995117188
"2009-01-11",3683.30004882812
"2009-01-12",3654.60009765625
"2009-01-13",3687
"2009-01-14",3529.5
"2009-01-15",3550.89990234375
"2009-01-18",3589.30004882812
"2009-01-19",3476.60009765625
"2009-01-20",3442.80004882812
"2009-01-21",3486.80004882812
"2009-01-22",3342.69995117188
"2009-01-26",3444
"2009-01-27",3495.5
"2009-01-28",3526.19995117188
"2009-01-29",3540.69995117188
"2009-02-01",3497.39990234375
"2009-02-02",3508.69995117188
"2009-02-03",3437.89990234375
"2009-02-04",3428.60009765625
"2009-02-05",3469.89990234375
"2009-02-08",3508.60009765625
"2009-02-09",3488.69995117188
"2009-02-10",3474.39990234375
"2009-02-11",3514.30004882812
"2009-02-12",3559.10009765625
"2009-02-15",3516.89990234375
"2009-02-16",3464.30004882812
"2009-02-17",3413.19995117188
"2009-02-18",3448.89990234375
"2009-02-19",3402.39990234375
"2009-02-22",3351.19995117188
"2009-02-23",3331.60009765625
"2009-02-24",3327.5
"2009-02-25",3345.5
"2009-02-26",3344.5
"2009-03-01",3250.10009765625
"2009-03-02",3219.19995117188
"2009-03-03",3166.39990234375
"2009-03-04",3188.5
"2009-03-05",3145.5
"2009-03-08",3154.5
"2009-03-09",3184.5
"2009-03-10",3244.39990234375
"2009-03-11",3235.5
"2009-03-12",3345.19995117188
"2009-03-15",3348.39990234375
"2009-03-16",3451.89990234375
"2009-03-17",3446.30004882812
"2009-03-18",3480.19995117188
"2009-03-19",3465.80004882812
"2009-03-22",3550.30004882812
"2009-03-23",3580
"2009-03-24",3609.30004882812
"2009-03-25",3646.60009765625
"2009-03-26",3672.30004882812
"2009-03-29",3604.39990234375
"2009-03-30",3582.10009765625
"2009-03-31",3579.69995117188
"2009-04-01",3680.19995117188
"2009-04-02",3735.60009765625
"2009-04-06",3756.60009765625
"2009-04-07",3706.30004882812
"2009-04-08",3619.5
"2009-04-09",3671.60009765625
"2009-04-14",3752.89990234375
"2009-04-15",3747.5
"2009-04-16",3775.69995117188
"2009-04-17",3776.69995117188
"2009-04-20",3769
"2009-04-21",3677.39990234375
"2009-04-22",3668.19995117188
"2009-04-23",3743
"2009-04-24",3712.30004882812
"2009-04-27",3731.60009765625
"2009-04-28",3708.39990234375
"2009-04-29",3695.30004882812
"2009-04-30",3780.5
"2009-05-01",3769.60009765625
"2009-05-04",3883
"2009-05-05",3890.39990234375
"2009-05-06",3867.10009765625
"2009-05-07",3938.69995117188
"2009-05-08",3941.69995117188
"2009-05-11",3926
"2009-05-12",3877.19995117188
"2009-05-13",3856.10009765625
"2009-05-14",3723.39990234375
"2009-05-15",3773.19995117188
"2009-05-18",3735.60009765625
"2009-05-19",3817.30004882812
"2009-05-20",3824.60009765625
"2009-05-21",3813.89990234375
"2009-05-22",3761.60009765625
"2009-05-25",3737.89990234375
"2009-05-26",3788.39990234375
"2009-05-27",3801.10009765625
"2009-05-28",3755.69995117188
"2009-05-29",3818
"2009-06-01",3894.39990234375
"2009-06-02",3955.30004882812
"2009-06-03",4017.19995117188
"2009-06-04",3934.60009765625
"2009-06-05",3971.19995117188
"2009-06-09",3934.89990234375
"2009-06-10",4024.39990234375
"2009-06-11",4047.19995117188
"2009-06-12",4062.19995117188
"2009-06-15",4031.69995117188
"2009-06-16",3962.5
"2009-06-17",3904.10009765625
"2009-06-18",3892.10009765625
"2009-06-19",3899.60009765625
"2009-06-22",3918.19995117188
"2009-06-23",3796.89990234375
"2009-06-24",3807
"2009-06-25",3856
"2009-06-26",3903.80004882812
"2009-06-29",3886.89990234375
"2009-06-30",3954.89990234375
"2009-07-01",3874
"2009-07-02",3877.30004882812
"2009-07-03",3828.19995117188
"2009-07-06",3783.69995117188
"2009-07-07",3766.89990234375
"2009-07-08",3767.89990234375
"2009-07-09",3763.30004882812
"2009-07-10",3794.10009765625
"2009-07-13",3737.5
"2009-07-14",3867.10009765625
"2009-07-15",3924.5
"2009-07-16",3995.60009765625
"2009-07-17",4000.80004882812
"2009-07-20",4050.30004882812
"2009-07-21",4050.69995117188
"2009-07-22",4068.5
"2009-07-23",4064.10009765625
"2009-07-24",4089.80004882812
"2009-07-27",4139.60009765625
"2009-07-28",4169.5
"2009-07-29",4142.7998046875
"2009-07-30",4190.5
"2009-07-31",4244
"2009-08-03",4263.39990234375
"2009-08-04",4309.2998046875
"2009-08-05",4264.5
"2009-08-06",4326.2998046875
"2009-08-07",4299.39990234375
"2009-08-10",4304.10009765625
"2009-08-11",4332
"2009-08-12",4343.10009765625
"2009-08-13",4435.89990234375
"2009-08-14",4461
"2009-08-17",4388.39990234375
"2009-08-18",4381.60009765625
"2009-08-19",4373.7998046875
"2009-08-20",4377.5
"2009-08-21",4290.60009765625
"2009-08-24",4426.10009765625
"2009-08-25",4405.7998046875
"2009-08-26",4454.5
"2009-08-27",4450.7998046875
"2009-08-28",4489.60009765625
"2009-08-31",4479.10009765625
"2009-09-01",4514.60009765625
"2009-09-02",4438.2001953125
"2009-09-03",4429.60009765625
"2009-09-04",4435.5
"2009-09-07",4454.39990234375
"2009-09-08",4523.7998046875
"2009-09-09",4522.2001953125
"2009-09-10",4570.7998046875
"2009-09-11",4596.10009765625
"2009-09-14",4531.10009765625
"2009-09-15",4540.2998046875
"2009-09-16",4650.39990234375
"2009-09-17",4714.89990234375
"2009-09-18",4693.2001953125
"2009-09-21",4677.39990234375
"2009-09-22",4663.7001953125
"2009-09-23",4734.10009765625
"2009-09-24",4701.2001953125
"2009-09-25",4713.2998046875
"2009-09-28",4677.39990234375
"2009-09-29",4753.10009765625
"2009-09-30",4743.60009765625
"2009-10-01",4701.10009765625
"2009-10-02",4601.7001953125
"2009-10-04",4573.2998046875
"2009-10-05",4591.60009765625
"2009-10-06",4695.7001953125
"2009-10-07",4768.60009765625
"2009-10-08",4752.89990234375
"2009-10-11",4739.7998046875
"2009-10-12",4785.7001953125
"2009-10-13",4831.10009765625
"2009-10-14",4859.89990234375
"2009-10-15",4836.39990234375
"2009-10-18",4792.7998046875
"2009-10-19",4846.2001953125
"2009-10-20",4838.60009765625
"2009-10-21",4812.7998046875
"2009-10-22",4859.39990234375
"2009-10-25",4830.2998046875
"2009-10-26",4753.5
"2009-10-27",4685.10009765625
"2009-10-28",4574.7001953125
"2009-10-29",4643.2001953125
"2009-11-01",4540.39990234375
"2009-11-02",4531.5
"2009-11-03",4540.10009765625
"2009-11-04",4508
"2009-11-05",4594
"2009-11-08",4674.89990234375
"2009-11-09",4733.60009765625
"2009-11-10",4757
"2009-11-11",4747.89990234375
"2009-11-12",4706.39990234375
"2009-11-15",4755.2001953125
"2009-11-16",4729.39990234375
"2009-11-17",4739
"2009-11-18",4749.2001953125
"2009-11-19",4685.7998046875
"2009-11-22",4717
"2009-11-23",4685
"2009-11-24",4722.2001953125
"2009-11-25",4708.60009765625
"2009-11-26",4572.10009765625
"2009-11-29",4701.39990234375
"2009-11-30",4719
"2009-12-01",4762.39990234375
"2009-12-02",4774.60009765625
"2009-12-03",4702.2001953125
"2009-12-06",4676.5
"2009-12-07",4670.60009765625
"2009-12-08",4637.89990234375
