Date,Strategy 1,Strategy 2,Strategy 3,SPY_BuyHold,Bench_60_40
2006-03-17,0.0046478541381436145,0.0035508358486608937,0.0046478541381436145,0.0014476394703171191,0.0024050008455092976
2006-03-20,-0.0036345999189674183,-0.000987180569633539,-0.0036345999189674183,-0.00030613568925985657,0.0015270677989825956
2006-03-21,-0.009798320237153213,-0.004088834632012817,-0.009798320237153213,-0.0020664082385531968,-0.0015982873444896793
2006-03-22,-0.004757379837942444,-0.005002765180356028,-0.004757379837942444,-0.00659680759240977,-0.005753093911535356
2006-03-23,0.005045440749880559,0.00292265645035239,0.005045440749880559,0.005791016258701154,0.0037902726941388297
2006-03-24,0.003498297438709441,0.0005556678947618021,0.003498297438709441,-0.0020724122744005813,-0.0025491576152020246
2006-03-27,0.0022510906283541576,0.004941678851533293,0.0022510906283541576,0.00030732936224286966,0.0025339418564904737
2006-03-28,0.0036919313853325253,-0.000839937447776995,0.0036919313853325253,-0.0007690838257029542,-0.00338144981034374
2006-03-29,-0.0028551390846971447,-0.0031928173630456635,-0.0028551390846971447,-0.004001911015740545,-0.004980330730928229
2006-03-30,0.012084756313445633,0.005562890705446799,0.012084756313445633,0.005409318191777812,0.00010322949814671727
2006-03-31,-0.002016301053610725,-0.0011087654418230342,-0.002016301053610725,-0.0006917047804383403,-0.0011494903802357515
2006-04-03,0.0016820206207175392,0.0006671421325965543,0.0016820206207175392,0.0003846367265991635,-0.0019460250819550939
2006-04-04,-0.0034746585045146716,-0.0003713481924746409,-0.0034746585045146716,-0.0026142634213708327,0.0008452307537188733
2006-04-05,0.011140096450001247,0.005244759290003342,0.011140096450001247,0.006783082460178225,0.004069374291752093
2006-04-06,0.007950644257247674,0.0033644372015271262,0.007950644257247674,0.0018378857593572828,-0.0007887225107924946
2006-04-07,-0.004719201701227638,-0.00519424368040966,-0.004719201701227638,0.0016050740535289432,-0.0030232291084297813
2006-04-10,-0.003631983434181474,-0.004117370229332895,-0.003631983434181474,-0.010071859627683866,-0.007354348819269507
2006-04-11,0.004757134722888745,0.002684148649772622,0.004757134722888745,0.0008477550645160647,0.0025286607334428445
2006-04-12,-0.010438267136741675,-0.00693906241079878,-0.010438267136741675,-0.008317589007145854,-0.004897181923992688
2006-04-13,0.00019255320623501326,-0.0036612701618491394,0.00019255320623501326,-0.001397746667904598,-0.005978675953441549
2006-04-17,0.008657218077045448,0.007089759083983127,0.008657218077045448,0.0018665542597264828,0.0013091156077468912
2006-04-18,0.0051855898425965385,0.004563415013401517,0.0051855898425965385,0.0007756941123602257,0.0024054284424834815
2006-04-19,0.014349168593583705,0.00911585716076857,0.014349168593583705,0.014116476588172056,0.006115536519786292
2006-04-20,0.010527545004953787,0.007602297026181315,0.010527545004953787,0.0019118670742424015,0.0010049644602055264
2006-04-21,-0.0023226779127775155,0.0006468373414223461,-0.0023226779127775155,0.005267462155477132,0.0036814347828946214
2006-04-24,0.0004865381836631766,-0.0015041845934243847,0.0004865381836631766,-0.006075063997376451,-0.0017047105695338289
2006-04-25,0.0024933059031064797,0.0008720077390307335,0.0024933059031064797,0.00114595280397789,0.0011589113348906555
2006-04-26,-0.009474008012536728,-0.007021126942009515,-0.009474008012536728,-0.004120670302507845,-0.008069942433120937
2006-04-27,-0.011193288586762162,-0.0043404408525800076,-0.011193288586762162,-0.004597611281976222,-0.0032356436144129973
2006-04-28,0.011011957986444942,0.00946256511835264,0.011011957986444942,0.006851391814866492,0.005161627372115518
2006-05-01,0.010895865859310572,0.009390933133704094,0.010895865859310572,0.005199125134647042,0.003259028427393362
2006-05-02,0.004594799014289164,-0.0005218789853584926,0.004594799014289164,-0.0034987245164737057,-0.004059310224063806
2006-05-03,0.008805384125471383,0.006133170034213764,0.008805384125471383,0.0010686725927406826,0.0014099303407850705
2006-05-04,-0.003699054812399627,-0.003262875247621033,-0.003699054812399627,-0.000534053235138443,-0.0005121112271385675
2006-05-05,0.011875465503446758,0.010812744121476259,0.011875465503446758,0.007399982101246483,0.00741434375735821
2006-05-08,-0.001170933775519023,0.00011706709436865026,-0.001170933775519023,0.003483707336575659,0.0008522804798810845
2006-05-09,0.006842214935529611,0.005217215826211374,0.006842214935529611,-0.0006795978051176155,-0.001315466600431603
2006-05-10,0.002992369011201701,0.0014868422784586333,0.002992369011201701,-7.546276179704048e-05,0.0011515576658337912
2006-05-11,0.014217827339487066,0.008057906418705407,0.014217827339487066,0.0007554415884036825,-0.0011696890772010084
2006-05-12,-0.019045840957926274,-0.014836854963796497,-0.019045840957926274,-0.016224761962752354,-0.012850108513572623
2006-05-15,-0.02772830030366691,-0.016967925073137935,-0.02772830030366691,-0.012043645125129676,-0.007999075932692822
2006-05-16,0.006749568569366149,0.005450410401958594,0.006749568569366149,0.007531139738059522,0.006599860314903072
2006-05-17,-0.005777445413104432,-0.0032788283154587816,-0.005777445413104432,-0.008399915506222544,-0.005858651727304642
2006-05-18,-0.013365692133992635,-0.011644588393471378,-0.013365692133992635,-0.010258775462096525,-0.0030675270850496483
2006-05-19,-0.019856716793441698,-0.014984374186110094,-0.019856716793441698,-0.0037689828278232307,0.00046750037461384996
2006-05-22,-0.009243974072104977,-0.007465116779707515,-0.009243974072104977,-0.004650544676309876,0.0006333554555670862
2006-05-23,0.01733425100575592,0.012848467883632031,0.01733425100575592,0.007126803029712692,0.0005514289001494086
2006-05-24,-0.017104870985895526,-0.013253306836130463,-0.017104870985895526,-0.011793887308441664,-0.003458834530205679
2006-05-25,0.003671202654345951,0.003783484637534862,0.0025312965557184874,0.009866336846856116,0.005494893625107089
2006-05-26,0.0028766863546605403,0.0028766863546605403,0.008594426908466124,0.008587807506049039,0.0028862123670222225
2006-05-30,-0.002310287710458936,-0.002310287710458936,0.0027705405398059657,-0.00031238831580293613,-0.000424715569511136
2006-05-31,-0.0040170928690127505,-0.0040170928690127505,-0.009104644359329561,-0.010549365850793246,-0.005616710868122899
2006-06-01,-0.004155520065632801,-0.004155520065632801,-0.006647798598270804,0.0060022866641169514,0.0007188368205048863
2006-06-02,0.013412172437665681,0.013412172437665681,0.013710163391209784,0.014680635264124442,0.015139162733690759
2006-06-05,-0.0004622600404418087,-0.0004622600404418087,0.004283207335123329,-0.003094976281808881,-0.0014317692551613082
2006-06-06,-0.010005664546583248,-0.010005664546583248,-0.01663631059079207,-0.012727755556909082,-0.008344278009153272
2006-06-07,0.0004908777224212901,0.0004908777224212901,-0.004889520198311237,-0.002358370618544492,-0.0010842526030850896
2006-06-08,0.001667089398608601,0.001667089398608601,-0.006396879041582704,-0.010480264317412114,-0.0038807338802542054
2006-06-09,0.0024809244183594537,0.0024809244183594537,0.005535967154999044,0.0062114875716692275,0.004243182002778933
2006-06-12,-0.001745683581194979,-0.001745683581194979,-0.006336087848152316,-0.0037986059013841444,-0.0007324588599625147
2006-06-13,-0.005223301838627958,-0.005223301838627958,-0.022773626210602083,-0.017000241938529226,-0.009406429850256415
2006-06-14,-0.009054714741272729,-0.009054714741272729,-0.011780946402904391,-0.007273755475966426,-0.0059951878555089206
2006-06-15,0.0024227317771721157,0.0024227317771721157,0.011127486309191248,0.009036764602496472,0.0016323277428615503
2006-06-16,0.004610338989768037,0.004610338989768037,0.00947425706975702,0.015278040740696053,0.009214159415365408
2006-06-19,-0.002658269947403147,-0.002658269947403147,-0.0043219001333062446,0.0008780662272533934,-0.0017870818053098872
2006-06-20,-0.0030624752169710057,-0.0030624752169710057,-0.006390530993937493,-0.011084328114794761,-0.007030623628530064
2006-06-21,0.0021500306872195285,0.0021500306872195285,0.0021999055487018637,-8.055032997500433e-05,0.0005223997714570494
2006-06-22,-0.0009928856410219566,-0.0009928856410219566,0.007218963633033537,0.0076611555505172735,0.0026500709777615757
2006-06-23,-0.0044938181344027495,-0.0044938181344027495,-0.005233781716000974,-0.004962073143302881,-0.004027036291115937
2006-06-26,0.00018864866610002196,0.00018864866610002196,0.004538253088433475,0.0016893928368992839,5.698683388928312e-05
2006-06-27,0.00019220759337246207,0.00019220759337246207,0.0051634333073011796,0.0037738611024782376,0.002072575457297887
2006-06-28,-0.0026619399775539287,-0.0026619399775539287,-0.005664007950009431,-0.006559780943464211,-0.002736896601380168
2006-06-29,0.005462737008103735,0.005462737008103735,0.0072888954264205275,0.008132375921903634,0.004640702351806292
2006-06-30,0.007696503659845977,0.007696503659845977,0.026536454720406555,0.018690248920429253,0.01083121244073859
2006-07-03,0.0029427552307914606,0.0029427552307914606,0.0014488860039245655,-0.000861928384113364,0.00296383658890238
2006-07-05,-0.002282391974846476,-0.002282391974846476,0.0014817207691397716,-0.0010990269284355536,-0.003043388104487055
2006-07-06,-0.0019689030518859063,-0.0019689030518859063,-0.0012760829260038964,-0.0007069954210713325,-0.0007598474832427149
2006-07-07,0.007160129398582793,0.007160129398582793,0.0015360408036062534,-7.886840338777734e-05,0.004128802355348715
2006-07-10,-0.00015464188363456532,-0.00015464188363456532,-0.0040795706498076845,-0.0019654806102302746,-0.0012747154391402839
2006-07-11,0.0031310317050141645,0.0031310317050141645,0.0020187567770544312,-0.0025996129922830624,0.00038876249487838086
2006-07-12,0.0012483840115868894,0.0012483840115868894,0.01217362772115349,0.004265167210558918,0.0013298307282499698
2006-07-13,-0.0053707966753868686,-0.0053707966753868686,-0.01156754690616868,-0.013370267032444483,-0.006267328888459778
2006-07-14,0.00043908906410816684,0.00043908906410816684,-0.0073956358988306325,-0.010522049723422522,-0.005746543711148999
2006-07-17,-0.00254895308846137,-0.00254895308846137,-0.009607453716554248,-0.004914499088859436,-0.0022412413568676294
2006-07-18,0.0003116217570215962,0.0003116217570215962,0.0009640134313138038,0.0015387365635168848,-0.00034783563449076755
2006-07-19,-0.0030524938735692064,-0.0030524938735692064,-0.006347288629137582,0.0037991723032038127,0.00053200858780178
2006-07-20,0.012831433033434703,0.012831433033434703,0.016299777493175238,0.015622392177337074,0.012409364170561467
2006-07-21,0.001213443417884763,0.001213443417884763,-0.006409641345029304,-0.0076911859435120355,-0.0016489775116862227
2006-07-24,-0.002788329787092425,-0.002788329787092425,-0.01118255175820293,-0.005672977444540206,-0.0042913500438704014
2006-07-25,0.0026560449736574565,0.0026560449736574565,0.00850528163716091,0.012375569835127997,0.006582012791802904
2006-07-26,0.001743282859490547,0.001743282859490547,0.0019759256437186234,0.004841627465523635,0.0014032994993126379
2006-07-27,0.005984875837011794,0.005984875837011794,0.009343901898511975,0.006240832930062057,0.0064294246628428635
2006-07-28,-0.00014503163425305665,-0.00014503163425305665,-0.005279695631221326,-0.0026691146489339346,-0.0008055285442391201
2006-07-31,0.0021545034314105482,0.0021545034314105482,0.006081263991836394,0.004880373662705884,0.002787636462998755
2006-08-01,-0.0008452667722834706,-0.0008452667722834706,-0.002862234595533697,-0.0025065750837969247,-0.001310473789077182
2006-08-02,0.002497780327021859,0.002497780327021859,0.008323265468823005,0.0018843524874292417,0.0013652280515079607
2006-08-03,-4.6844212004071295e-05,-4.6844212004071295e-05,-0.00451296565372139,-0.0018809743424546,8.979800635833257e-05
2006-08-04,0.009451848152970177,0.009451848152970177,0.0117517200431827,0.013664639520149846,0.011795574725348645
2006-08-07,-0.004156266520774721,-0.004156266520774721,-0.0063821466858683396,-0.009142265553855888,-0.005809610041466118
2006-08-08,0.0002510416399434945,0.0002510416399434945,-0.0014750223528555706,0.0014856417293527269,0.0011233639356866387
2006-08-09,-0.00016432876333938307,-0.00016432876333938307,0.0011336843011764408,0.0007026345957577007,-0.002495928994210317
2006-08-10,-0.005423716346166674,-0.005423716346166674,-0.009521251847789958,-0.012482085575796553,-0.0070228164463187245
2006-08-11,0.00037446637753935086,0.00037446637753935086,0.0011907621681175318,0.004660571588492868,0.0010256494238196634
2006-08-14,-0.006975970446948754,-0.003876640836643297,-0.006142179591982266,0.0036173603658322673,0.0016087178938282152
2006-08-15,0.0008799512731825221,0.0033505074529374124,0.0008799512731825221,0.004857964521709723,0.0049302122587376205
2006-08-16,0.00847772925748247,0.006167300284988464,0.00847772925748247,0.008342801275015743,0.008689585589839987
2006-08-17,-0.003965582233706688,-0.00273403887321666,-0.003965582233706688,0.0020109603828919465,0.0021306748579958514
2006-08-18,-0.0013092159494217936,-0.0009331144012860726,-0.0013092159494217936,0.00470722548114022,0.002593915716752448
2006-08-21,0.006864896860069969,0.002829654177876062,0.006864896860069969,-7.674525509293595e-05,0.0007381235982820034
2006-08-22,-0.001191012899690591,-0.001109624318950897,-0.001191012899690591,-0.0014593924845638373,-0.00036921527724280694
2006-08-23,0.00455732453003832,0.0029825836451251586,0.00455732453003832,0.001461587781145024,0.0011526819523557386
2006-08-24,-0.006133478667693093,-0.0014859630325024797,-0.006133478667693093,-0.0014596090712546417,0.000732315415615892
2006-08-25,0.001095871223027567,-0.002189181574487664,0.001095871223027567,-0.002692322564441074,-0.0023932695330350917
2006-08-28,-0.00363005750342682,-0.000652294716006252,-0.00363005750342682,7.726065799351645e-05,0.00082585865520306
2006-08-29,-5.759286281303844e-05,0.0019096270172793695,-5.759286281303844e-05,0.006478544439647127,0.0031551080339693002
2006-08-30,0.002232073628060105,0.0037203526365918727,0.002232073628060105,0.0029121404102478987,0.004405997850605159
2006-08-31,-0.0020691044040114237,0.001254117413798772,-0.0020691044040114237,-0.00015263519503605494,-0.000501594286917717
2006-09-01,0.0031796144441547103,0.003097509791273545,0.0031796144441547103,0.002216128554829888,0.0023763021659827023
2006-09-05,0.008009681007713265,0.005650133008905822,0.008009681007713265,0.002821319376705933,0.0011907802243011911
2006-09-06,-0.0014071449229561273,-0.004039478976511912,-0.0014071449229561273,-0.003041395068221764,-0.004659165895400852
2006-09-07,-0.012782014125746866,-0.007117296217266977,-0.012782014125746866,-0.008008668655972828,-0.004620763980466114
2006-09-08,-0.00641398583505437,-0.0045396490039127935,-0.00641398583505437,0.00015420005770838685,0.002669140794683056
2006-09-11,-0.011633658554356718,-0.0049007064470322215,-0.011633658554356718,-0.0016917793871238374,-0.001015092619682134
2006-09-12,-0.004825179325624207,0.0019967897172632476,-0.004825179325624207,0.0053907745181005495,0.0016800941314958793
2006-09-13,0.004874229334669078,0.006190120578568603,0.004874229334669078,0.008271695736407958,0.009002126694491564
2006-09-14,0.001954533131373948,-0.0018500449534836205,0.001954533131373948,0.0024306846705919316,-0.0002683224643882378
2006-09-15,-0.0006472942850673791,0.003617484226189349,-0.0006472942850673791,0.007062240725963065,0.004739400981704378
2006-09-18,-0.001984786711022979,-0.004993260760345564,-0.001984786711022979,-0.00392988705435704,-0.005958646925482491
2006-09-19,0.0050641304014280575,0.005542019209772597,0.0050641304014280575,0.0025035561209909574,0.005595807568378675
2006-09-20,-0.0048821811972817875,-0.0011524708917773907,-0.0048821811972817875,0.0009842814818628032,0.0029575387276878917
2006-09-21,0.0017921728752461341,0.00036836729628175746,0.0017921728752461341,0.002721547670667901,0.001496990471376458
2006-09-22,-0.002675136178729831,0.0012944327625581398,-0.002675136178729831,-0.007088060802965979,0.0001390262161443008
2006-09-25,0.0018897505827866201,0.001464110356893089,0.0018897505827866201,0.00045542844648971403,0.0026020672476806173
2006-09-26,0.003811653862221709,0.0025860292261079554,0.003811653862221709,0.005845250042731731,0.004219394135281984
2006-09-27,0.011187855902061061,0.005519765127616649,0.011187855902061061,0.007472285143252488,0.005594464054284477
2006-09-28,0.0023028366370090314,0.001333870970769313,0.0023028366370090314,0.001872593164902403,-0.002510698891295826
2006-09-29,-0.002808055691296829,-0.001831066029167161,-0.002808055691296829,0.0004482775568475095,0.0014316253417325786
2006-10-02,-0.0016918588149714697,-0.0007319077463292523,-0.0016918588149714697,-0.0019431113505431474,-0.002217572414083535
2006-10-03,-0.007431425591656882,-0.006313549351614656,-0.007431425591656882,-0.004867018322389338,-0.0015732295978659213
2006-10-04,0.00034184004296289316,0.0018971974851094142,0.00034184004296289316,0.002558206185022671,0.0012217241006385216
2006-10-05,0.00651884752033749,0.004932432138448517,0.00651884752033749,0.012684528833388331,0.008551012101435607
2006-10-06,-0.006110779810944211,-0.004264005858436559,-0.006110779810944211,0.00022301575827543552,-0.0018765149340518761
2006-10-09,0.010669857946368433,0.0005905834685426825,0.010669857946368433,-0.0007413255984827227,-0.004889408956868379
2006-10-10,-0.0009045891032719577,-0.0019592546858273607,-0.0009045891032719577,0.0018541026391822868,0.00043102267065693307
2006-10-11,-0.00029805730701559785,-0.002230733891770642,-0.00029805730701559785,-0.0019248652208629924,-0.0011549593098400203
2006-10-12,0.0031186841626891226,0.003594711165679332,0.0031186841626891226,0.004524428907680678,0.0012596183103631196
2006-10-13,0.008514611960829921,0.0040158849350575565,0.008514611960829921,0.0052415189113650396,0.0015927174020202272
2006-10-16,0.004717005239216032,0.0006543731161225974,0.004717005239216032,0.002643836982539449,0.002090270140791395
2006-10-17,0.0012079488712677389,7.696136243362517e-05,0.0012079488712677389,-0.0003660111787812115,0.0019774645268362478
2006-10-18,0.0037240238206945886,0.003387244782007137,0.0037240238206945886,0.004176584247276516,0.0016412542725288137
2006-10-19,-0.006292781778342804,-0.0013819822735046117,-0.006292781778342804,-0.004743317283797732,-0.003302366790014655
2006-10-20,0.001667349196718959,0.0015842044337848193,0.001667349196718959,0.003299403263573364,0.0020708036355221006
2006-10-23,-0.010538418983657039,-0.006618046733855798,-0.010538418983657039,-0.0020460285193220074,-0.0033277712479448333
2006-10-24,0.002184423001946101,0.0026674506723325386,0.002184423001946101,0.005272229143824081,0.0032551178315213033
2006-10-25,0.008019265274488152,0.002916189753154219,0.008019265274488152,0.0033508834606030824,0.0024694446371284155
2006-10-26,0.015212194762828757,0.009642754932257969,0.015212194762828757,0.006679140317353616,0.008040929448273592
2006-10-27,-0.003558051065561618,0.002206139651092842,-0.003558051065561618,-0.00036039678895183336,0.003731824695440578
2006-10-30,-0.0027291540525171687,-0.002631371334122834,-0.0027291540525171687,-0.006853743867887618,-0.0046966746258888074
2006-10-31,-0.0011167716163714703,0.0015776910815232803,-0.0011167716163714703,0.0029785593347804173,0.0034070755519568507
2006-11-01,0.007779506858262009,0.004361007507613035,0.007779506858262009,0.0010862989905542353,0.003814264380650867
2006-11-02,-0.00613952599369727,-0.00598756628316266,-0.00613952599369727,-0.012371497245740937,-0.007333675065468092
2006-11-03,0.007208302870563177,0.001359720835451217,0.007208302870563177,0.005567193024205164,-0.0009441808305153286
2006-11-06,0.0010729807179969963,-0.0031046174173881003,0.0010729807179969963,-0.0022580271269675434,-0.0027981338269997603
2006-11-07,0.005197858255228338,0.005133780903503693,0.005197858255228338,0.009053333114939388,0.009642516203800433
2006-11-08,-0.004775331219434631,-0.0031196997462145104,-0.004775331219434631,-0.0014468786501149467,-0.0010474166700157107
2006-11-09,0.00824795702056047,0.0032108742945331503,0.00824795702056047,0.007318729906028665,0.005422189512949149
2006-11-10,0.00204434696791278,-0.0037431925524010756,0.00204434696791278,-0.006258649867322497,-0.0029503898503548953
2006-11-13,-0.00378981921142707,-0.0003550190384267182,-0.00378981921142707,0.0002893071841916228,0.0010210371267259876
2006-11-14,0.006772202438988684,0.002885580577329794,0.006772202438988684,0.0057173149817373314,0.005656893885239089
2006-11-15,-0.0016982179427936783,-0.00039878715306884693,-0.0016982179427936783,0.004317568136159133,0.0013064036306104751
2006-11-16,0.009612034235075173,0.00462890913540015,0.009612034235075173,0.006233327328114546,0.003517616955984604
2006-11-17,-0.013676610797657585,-0.0013848435395950043,-0.013676610797657585,-0.003631369678181673,-0.0041339285875744425
2006-11-20,0.007590905360183919,0.0028215340612511852,0.007590905360183919,0.002644044504386933,0.0035515587607974023
2006-11-21,-0.0004647621586989503,-0.00023113262291729608,-0.0004647621586989503,0.0013549501221057358,0.0014352283611194228
2006-11-22,0.004629583636921009,0.0008750494797433728,0.004629583636921009,0.0018499120433492777,0.002085842525023107
2006-11-24,0.003916962357042975,0.003220004685003053,0.003916962357042975,-0.0036231499867498407,-0.00044761010770306693
2006-11-27,8.522962275558932e-05,-0.0016839249754649899,8.522962275558932e-05,0.00028522201123570845,-0.0021202267931153427
2006-11-28,-0.009340584409338604,-0.005925870140170986,-0.009340584409338604,-0.014542523272568997,-0.004248452413071014
2006-11-29,0.006836411597568759,0.004025939284495905,0.006836411597568759,0.008897817654522022,0.005601543651558049
2006-11-30,0.011604697872780179,0.004667365225554221,0.011604697872780179,0.006954642438411929,0.00404147251392657
2006-12-01,0.0015621771609546364,0.002616752843855652,0.0015621771609546364,0.0006408479813355683,0.0019287889922295245
2006-12-04,0.0004617633523622544,-0.0005868304128826551,0.0004617633523622544,-0.0019923939945576397,-0.0011079136088615992
2006-12-05,0.008613269768357634,0.006846588699253475,0.008613269768357634,0.009340378905815738,0.0058674534068575476
2006-12-06,-0.0026395767738239817,-0.002184932963167796,-0.0026395767738239817,0.0021901620225766028,-0.0001309626956773613
2006-12-07,-0.002245829496521967,-0.0009553697257018712,-0.002245829496521967,0.001127340188477044,0.0005006542495360922
2006-12-08,-1.4984758868741288e-05,-0.0021443831982669304,-1.4984758868741288e-05,-0.0063362568362287375,-0.004417281405988072
2006-12-11,-0.0032026132920149886,-0.0005602721657932408,-0.0032026132920149886,0.002054382170243896,0.00026400157312869157
2006-12-12,0.0007932157203389689,0.00185954223355278,0.0007932157203389689,0.0019099224694245631,0.0015874910461275871
2006-12-13,-0.0002094882677770027,3.9575966510607685e-05,-0.0002094882677770027,0.0038103916830825035,0.00043440468132658326
2006-12-14,0.003586485162347053,-0.0013783577903914157,0.003586485162347053,-0.002600770372883199,-0.003730565323941981
2006-12-15,0.008427031218350312,0.007807900892944142,0.008427031218350312,0.011099978726005322,0.010044310623972576
2006-12-18,-0.006686748285980371,-0.005799752568682592,-0.006686748285980371,-0.0007007104764467087,-0.004218063490970714
2006-12-19,-0.012000725929618872,-0.0041913705732095075,-0.012000725929618872,-0.006945360181642379,-0.0051035438495550915
2006-12-20,0.010426322263299204,0.004182904406897503,0.010426322263299204,0.005156815254246938,0.0037198418027223124
2006-12-21,-0.003087076989865545,0.0004237847116115301,-0.003087076989865545,-6.988141246377921e-05,0.0002256630021963524
2006-12-22,-0.006860854714439202,-0.0019519346836086582,-0.006860854714439202,-0.004428309209734249,-0.002122048294656742
